index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,latency
65288,7.0,672655.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,116.31999999913387,1554833496554.0,1554833496438.0,BLIND,120.0
65289,7.0,672655.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,84.48999999929221,1554833496643.0,1554833496558.0,BLIND,88.0
65290,7.0,672655.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,115.85000000009312,1554833496762.0,1554833496646.0,BLIND,120.0
65291,7.0,672655.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,115.36499999964144,1554833496882.0,1554833496766.0,BLIND,132.0
65550,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1077.5599999997066,1554833548401.0,1554833547323.0,BLIND,1082.0
65551,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,187.71500000002558,1554833548593.0,1554833548405.0,BLIND,193.0
65552,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,186.34500000008848,1554833548785.0,1554833548598.0,BLIND,191.0
65553,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,179.80999999964843,1554833548969.0,1554833548789.0,BLIND,184.0
65554,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,186.7999999995227,1554833549161.0,1554833548973.0,BLIND,192.0
65555,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,187.17499999911524,1554833549353.0,1554833549165.0,BLIND,192.0
65556,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,243.00500000029567,1554833549601.0,1554833549357.0,BLIND,248.0
65557,11.0,672655.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,187.140000000014,1554833549793.0,1554833549605.0,BLIND,204.0
65881,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,778.1500000001398,1554833615287.0,1554833614508.0,BLIND,783.0
65882,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,179.4500000013504,1554833615471.0,1554833615291.0,BLIND,185.0
65883,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.37500000011642,1554833615630.0,1554833615476.0,BLIND,160.0
65884,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.29000000003725,1554833615806.0,1554833615636.0,BLIND,175.0
65885,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.4250000010943,1554833615959.0,1554833615811.0,BLIND,153.0
65886,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,186.45500000088938,1554833616151.0,1554833615964.0,BLIND,191.0
65887,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,203.2550000003539,1554833616359.0,1554833616155.0,BLIND,209.0
65888,4.0,672655.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,202.0200000006007,1554833616567.0,1554833616364.0,BLIND,222.0
66143,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,890.1299999997717,1554833667581.0,1554833666691.0,BLIND,894.0
66144,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,146.8349999994971,1554833667733.0,1554833667585.0,BLIND,153.0
66145,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,146.83999999950174,1554833667885.0,1554833667738.0,BLIND,152.0
66146,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,131.02999999863096,1554833668021.0,1554833667890.0,BLIND,136.0
66147,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,130.6549999989802,1554833668157.0,1554833668026.0,BLIND,136.0
66148,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,130.3999999999069,1554833668293.0,1554833668162.0,BLIND,136.0
66149,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.13999999850057,1554833668461.0,1554833668298.0,BLIND,168.0
66150,8.0,672655.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.58499999996275,1554833668629.0,1554833668466.0,BLIND,181.0
66327,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1160.0049999996554,1554833707052.0,1554833705891.0,BLIND,1165.0
66328,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,146.75,1554833707203.0,1554833707056.0,BLIND,152.0
66329,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.25000000139696,1554833707363.0,1554833707208.0,BLIND,161.0
66330,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.6500000008382,1554833707508.0,1554833707369.0,BLIND,144.0
66331,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.63999999884982,1554833707668.0,1554833707513.0,BLIND,160.0
66332,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,185.8499999998603,1554833707860.0,1554833707673.0,BLIND,192.0
66333,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.54499999899417,1554833708036.0,1554833707865.0,BLIND,176.0
66334,11.0,672655.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.4450000000652,1554833708196.0,1554833708041.0,BLIND,173.0
172242,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1158.7350000627341,1554983944071.0,1554983942911.0,BLIND,1164.0
172243,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,181.0350000159815,1554983944256.0,1554983944075.0,BLIND,184.0
172244,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,192.84500007051972,1554983944452.0,1554983944259.0,BLIND,195.0
172245,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,201.3649999862537,1554983944656.0,1554983944454.0,BLIND,204.0
172246,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,182.7650000341237,1554983944842.0,1554983944658.0,BLIND,186.0
172247,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,186.95000000298023,1554983945031.0,1554983944844.0,BLIND,190.0
172248,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,192.94999993871897,1554983945227.0,1554983945034.0,BLIND,196.0
172249,3.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,197.2450000466779,1554983945427.0,1554983945230.0,BLIND,205.0
172582,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,758.8049999903888,1554983995917.0,1554983995157.0,BLIND,762.0
172583,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,167.53999993670732,1554983996087.0,1554983995919.0,BLIND,170.0
172584,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,177.2849999833852,1554983996267.0,1554983996089.0,BLIND,180.0
172585,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,167.1250000363216,1554983996437.0,1554983996269.0,BLIND,171.0
172586,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,191.2000000011176,1554983996632.0,1554983996440.0,BLIND,194.0
172587,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,182.8100000275299,1554983996818.0,1554983996634.0,BLIND,186.0
172588,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,182.27500002831218,1554983997003.0,1554983996820.0,BLIND,185.0
172589,7.0,674197.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,171.70499998610467,1554983997177.0,1554983997005.0,BLIND,183.0
172918,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,817.8149999585003,1554984048231.0,1554984047413.0,BLIND,822.0
172919,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,176.91499995999038,1554984048412.0,1554984048235.0,BLIND,180.0
172920,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,166.01499996613708,1554984048582.0,1554984048415.0,BLIND,170.0
172921,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,161.20500001125038,1554984048747.0,1554984048585.0,BLIND,168.0
172922,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,158.55000005103648,1554984048912.0,1554984048753.0,BLIND,162.0
172923,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,172.38000000361356,1554984049088.0,1554984048915.0,BLIND,176.0
172924,11.0,674197.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,170.81499996129426,1554984049262.0,1554984049091.0,BLIND,361.0
173324,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,735.4700000723824,1554984114741.0,1554984114005.0,BLIND,738.0
173325,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,187.02499999199063,1554984114931.0,1554984114743.0,BLIND,191.0
173326,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,166.14999994635582,1554984115101.0,1554984114934.0,BLIND,170.0
173327,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.32500003650784,1554984115261.0,1554984115104.0,BLIND,160.0
173328,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,151.0749999433756,1554984115416.0,1554984115264.0,BLIND,155.0
173329,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.15999993961304,1554984115571.0,1554984115419.0,BLIND,155.0
173330,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,172.70500003360215,1554984115747.0,1554984115574.0,BLIND,176.0
173331,4.0,674197.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,171.20000009890646,1554984115922.0,1554984115750.0,BLIND,184.0
173655,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,952.4599999422207,1554984167180.0,1554984166227.0,BLIND,956.0
173656,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.04000007826838,1554984167340.0,1554984167183.0,BLIND,160.0
173657,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.5550000416115,1554984167501.0,1554984167343.0,BLIND,160.0
173658,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,172.29499993845818,1554984167676.0,1554984167503.0,BLIND,175.0
173659,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,179.7549999319017,1554984167858.0,1554984167678.0,BLIND,182.0
173660,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,175.9249999886379,1554984168036.0,1554984167860.0,BLIND,179.0
173661,8.0,674197.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,181.59000005107373,1554984168221.0,1554984168039.0,BLIND,368.0
173909,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,588.0900000920518,1554984206090.0,1554984205501.0,BLIND,591.0
173910,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,162.47500001918525,1554984206255.0,1554984206092.0,BLIND,167.0
173911,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,180.6499999947846,1554984206440.0,1554984206259.0,BLIND,185.0
173912,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,161.80499992333353,1554984206606.0,1554984206444.0,BLIND,165.0
173913,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,176.13999999593943,1554984206786.0,1554984206609.0,BLIND,180.0
173914,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,167.22499998286366,1554984206956.0,1554984206789.0,BLIND,171.0
173915,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,180.81499997060746,1554984207141.0,1554984206960.0,BLIND,184.0
173916,11.0,674197.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,181.60000001080329,1554984207326.0,1554984207144.0,BLIND,195.0
174167,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,734.1350000351667,1554984306093.0,1554984305359.0,BLIND,739.0
174168,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,154.60500004701314,1554984306253.0,1554984306098.0,BLIND,174.0
174169,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,176.3449999270961,1554984306449.0,1554984306272.0,BLIND,196.0
174170,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,150.41999996174127,1554984306619.0,1554984306468.0,BLIND,155.0
174171,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,175.97999994177368,1554984306799.0,1554984306623.0,BLIND,181.0
174172,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,185.27500005438927,1554984306989.0,1554984306804.0,BLIND,189.0
174173,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,176.19000002741814,1554984307169.0,1554984306993.0,BLIND,180.0
174174,3.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,165.6549999024719,1554984307339.0,1554984307173.0,BLIND,183.0
174492,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,788.7249999912456,1554984358444.0,1554984357655.0,BLIND,792.0
174493,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,136.9150000391528,1554984358584.0,1554984358447.0,BLIND,142.0
174494,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,175.62500003259632,1554984358765.0,1554984358589.0,BLIND,179.0
174495,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,160.94500001054257,1554984358930.0,1554984358768.0,BLIND,166.0
174496,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,185.88500004261726,1554984359120.0,1554984358934.0,BLIND,189.0
174497,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,176.51500005740672,1554984359300.0,1554984359123.0,BLIND,180.0
174498,7.0,674197.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,181.59000005107373,1554984359485.0,1554984359303.0,BLIND,377.0
174813,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,750.89999998454,1554984410764.0,1554984410013.0,BLIND,755.0
174814,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,128.00999998580664,1554984410896.0,1554984410768.0,BLIND,133.0
174815,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,143.34000006783754,1554984411044.0,1554984410901.0,BLIND,148.0
174816,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,125.24999992456287,1554984411175.0,1554984411049.0,BLIND,130.0
174817,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,154.87999992910773,1554984411335.0,1554984411179.0,BLIND,160.0
174818,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,150.2200000686571,1554984411490.0,1554984411339.0,BLIND,155.0
174819,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,135.27999992948023,1554984411630.0,1554984411494.0,BLIND,140.0
174820,11.0,674197.0,2.5,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,150.93000000342727,1554984411785.0,1554984411634.0,BLIND,168.0
175214,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,975.5100000184027,1554984488061.0,1554984487085.0,BLIND,980.0
175215,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,151.04499994777143,1554984488217.0,1554984488065.0,BLIND,157.0
175216,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,159.40499992575496,1554984488381.0,1554984488222.0,BLIND,164.0
175217,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,159.9549999227747,1554984488547.0,1554984488386.0,BLIND,165.0
175218,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,165.2849999954924,1554984488717.0,1554984488551.0,BLIND,171.0
175219,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,164.92000001017004,1554984488887.0,1554984488722.0,BLIND,170.0
175220,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,160.42500000912696,1554984489052.0,1554984488892.0,BLIND,165.0
175221,4.0,674197.0,1.8,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.82999991159886,1554984489227.0,1554984489057.0,BLIND,194.0
175532,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,861.7700000759213,1554984540284.0,1554984539422.0,BLIND,882.0
175533,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,124.40000008791685,1554984540429.0,1554984540304.0,BLIND,146.0
175534,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,143.54499999899417,1554984540594.0,1554984540450.0,BLIND,150.0
175535,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,138.73500004410744,1554984540739.0,1554984540600.0,BLIND,144.0
175536,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,155.01500002574176,1554984540899.0,1554984540744.0,BLIND,160.0
175537,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,149.90000007674098,1554984541055.0,1554984540904.0,BLIND,156.0
175538,8.0,674197.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.77999998256564,1554984541215.0,1554984541060.0,BLIND,329.0
175780,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,681.3700000056998,1554984579444.0,1554984578762.0,BLIND,686.0
175781,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,140.43000002857298,1554984579589.0,1554984579448.0,BLIND,146.0
175782,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,159.89500004798177,1554984579755.0,1554984579594.0,BLIND,166.0
175783,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.81999995186925,1554984579930.0,1554984579760.0,BLIND,175.0
175784,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,174.43500005174428,1554984580110.0,1554984579935.0,BLIND,180.0
175785,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.8150000302121,1554984580285.0,1554984580115.0,BLIND,175.0
175786,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,179.3850000249222,1554984580470.0,1554984580290.0,BLIND,185.0
175787,11.0,674197.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,174.56999991554767,1554984580650.0,1554984580475.0,BLIND,196.0
176107,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,738.0649999831802,1555083080470.0,1555083079731.0,BLIND,745.0
176108,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,193.57999996282157,1555083080670.0,1555083080476.0,BLIND,200.0
176109,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,129.9200000357814,1555083080806.0,1555083080676.0,BLIND,135.0
176110,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,178.4849999821745,1555083080990.0,1555083080811.0,BLIND,181.0
176111,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.20000001275912,1555083081134.0,1555083080992.0,BLIND,144.0
176112,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.73999997833744,1555083081302.0,1555083081136.0,BLIND,168.0
176113,3.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.7049999888986,1555083081454.0,1555083081304.0,BLIND,337.0
176450,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1408.2599999965166,1555083133399.0,1555083131990.0,BLIND,1413.0
176451,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,211.0700000193901,1555083133615.0,1555083133403.0,BLIND,214.0
176452,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,172.41500003729016,1555083133790.0,1555083133617.0,BLIND,178.0
176453,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,195.8800000138581,1555083133991.0,1555083133795.0,BLIND,200.0
176454,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,162.79999999096614,1555083134159.0,1555083133995.0,BLIND,166.0
176455,7.0,675515.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,188.49500000942498,1555083134350.0,1555083134161.0,BLIND,571.0
176740,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,749.6699999901466,1555083185182.0,1555083184432.0,BLIND,755.0
176741,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,171.26999999163672,1555083185359.0,1555083185187.0,BLIND,175.0
176742,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,140.2200000011362,1555083185503.0,1555083185362.0,BLIND,144.0
176743,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,156.0499999905005,1555083185663.0,1555083185506.0,BLIND,159.0
176744,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,163.79999998025596,1555083185830.0,1555083185665.0,BLIND,168.0
176745,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,172.75500000687316,1555083186006.0,1555083185833.0,BLIND,176.0
176746,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.99000001931563,1555083186175.0,1555083186009.0,BLIND,169.0
176747,11.0,675515.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,298.80500002764165,1555083186478.0,1555083186178.0,BLIND,317.0
177144,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,716.6250000009312,1555083260542.0,1555083259825.0,BLIND,722.0
177145,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,162.22499997820702,1555083260710.0,1555083260547.0,BLIND,167.0
177146,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.39999997476116,1555083260855.0,1555083260714.0,BLIND,146.0
177147,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,113.97000000579284,1555083260974.0,1555083260860.0,BLIND,118.0
177148,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.4649999765679,1555083261127.0,1555083260978.0,BLIND,152.0
177149,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.140000004787,1555083261278.0,1555083261130.0,BLIND,152.0
177150,4.0,675515.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,131.89000001875684,1555083261414.0,1555083261282.0,BLIND,294.0
177486,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,1074.2999999783933,1555083313278.0,1555083312203.0,BLIND,1082.0
177487,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,129.6899999724701,1555083313415.0,1555083313285.0,BLIND,134.0
177488,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,122.68999998923391,1555083313542.0,1555083313419.0,BLIND,127.0
177489,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.0100000044331,1555083313694.0,1555083313546.0,BLIND,152.0
177490,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,123.29000001773237,1555083313822.0,1555083313698.0,BLIND,128.0
177491,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,179.45499997586015,1555083314006.0,1555083313826.0,BLIND,183.0
177492,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.430000001099,1555083314158.0,1555083314009.0,BLIND,153.0
177493,8.0,675515.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,187.4449999886565,1555083314350.0,1555083314162.0,BLIND,206.0
177733,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,997.0150000299327,1555083352304.0,1555083351306.0,BLIND,1002.0
177734,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.80999999959022,1555083352462.0,1555083352308.0,BLIND,158.0
177735,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,123.47499997122213,1555083352590.0,1555083352466.0,BLIND,128.0
177736,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,131.2049999833107,1555083352726.0,1555083352594.0,BLIND,136.0
177737,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,131.69999996898696,1555083352863.0,1555083352730.0,BLIND,137.0
177738,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,146.7899999697693,1555083353014.0,1555083352867.0,BLIND,153.0
177739,11.0,675515.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,145.74499998707324,1555083353166.0,1555083353020.0,BLIND,307.0
